Price (Target),Brand,CPU_Tier,CPU_Gen,RAM_GB,Storage_GB,Storage_Type,Has_Dedicated_GPU,Condition,Location,Is_Member
88900.0,Samsung,Unknown,Unknown,128.0,128.0,Unknown/eMMC,0,Used,Colombo,1
179990.0,Lenovo,Core i5,13,,,Unknown/eMMC,0,Used,Colombo,1
34990.0,HP,Core i3,6,8.0,128.0,SSD,0,Used,Colombo,1
79500.0,Lenovo,Ryzen 5,Unknown,,,Unknown/eMMC,1,Used,Colombo,1
26980.0,Other,Core i5,Unknown,8.0,500.0,HDD,0,Used,Colombo,1
16950.0,Dell,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
56015.0,Lenovo,Core i5,7,,,Unknown/eMMC,0,Used,Colombo,1
108900.0,Samsung,Unknown,Unknown,128.0,128.0,Unknown/eMMC,0,Used,Colombo,1
334993.0,Samsung,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
159999.0,Samsung,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
278999.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
214999.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
254999.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
194999.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
220000.0,HP,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
64990.0,Samsung,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
549900.0,Apple,Unknown,Unknown,,1024.0,Unknown/eMMC,0,Used,Colombo,1
275000.0,Acer,Core i5,Unknown,16.0,,Unknown/eMMC,1,New,Colombo,1
52000.0,Dell,Core i5,6,8.0,256.0,SSD,0,Used,Colombo,1
131999.0,Samsung,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
65010.0,Lenovo,Core i5,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
67020.0,Lenovo,Core i5,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
39900.0,Samsung,Unknown,Unknown,4.0,,Unknown/eMMC,0,Used,Colombo,1
128999.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
145900.0,Samsung,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
101999.0,Samsung,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
60000.0,Lenovo,Core i5,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
164998.0,Samsung,Unknown,Unknown,256.0,256.0,Unknown/eMMC,0,Used,Colombo,1
145999.0,Samsung,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
224998.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
67999.0,Samsung,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
34999.0,Samsung,Unknown,Unknown,4.0,,Unknown/eMMC,0,Used,Colombo,1
149998.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
149998.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
16900.0,Other,Unknown,Unknown,4.0,,Unknown/eMMC,0,Used,Colombo,1
17900.0,Other,Unknown,Unknown,4.0,,Unknown/eMMC,0,Used,Colombo,1
47900.0,Other,Core i5,Unknown,8.0,,Unknown/eMMC,1,Used,Colombo,1
37900.0,Other,Core i5,Unknown,8.0,,Unknown/eMMC,1,Used,Colombo,1
213500.0,Apple,Apple M3,Unknown,256.0,256.0,Unknown/eMMC,0,Used,Kalutara,1
279998.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
99998.0,Samsung,Unknown,Unknown,6.0,128.0,Unknown/eMMC,0,Used,Colombo,1
194998.0,Samsung,Unknown,Unknown,256.0,256.0,Unknown/eMMC,0,Used,Colombo,1
249998.0,Samsung,Unknown,Unknown,12.0,512.0,Unknown/eMMC,0,Used,Colombo,1
132998.0,Samsung,Unknown,Unknown,256.0,256.0,Unknown/eMMC,0,Used,Colombo,1
18500.0,Other,Core i3,3,8.0,,SSD,0,Used,Gampaha,1
130000.0,HP,Core i7,10,16.0,,Unknown/eMMC,0,Used,Colombo,1
29999.0,Other,Core i5,6,,,Unknown/eMMC,0,Used,Kandy,1
128998.0,Samsung,Unknown,Unknown,128.0,128.0,Unknown/eMMC,0,Used,Colombo,1
104998.0,Samsung,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
22900.0,Other,Core i3,Unknown,8.0,,SSD,0,Used,Gampaha,0
37000.0,Dell,Unknown,Unknown,,,Unknown/eMMC,0,Used,Gampaha,0
174998.0,Samsung,Unknown,Unknown,12.0,256.0,Unknown/eMMC,0,Used,Colombo,1
118000.0,HP,Core i5,11,16.0,,SSD,0,Used,Ampara,1
68998.0,Samsung,Unknown,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
169000.0,Apple,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
39998.0,Samsung,Unknown,Unknown,4.0,,Unknown/eMMC,0,Used,Colombo,1
135993.0,Samsung,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
28000.0,Samsung,Unknown,Unknown,,,Unknown/eMMC,0,Used,Puttalam,0
170000.0,Apple,Apple M1,Unknown,,,Unknown/eMMC,0,Used,Kandy,0
55000.0,Dell,Unknown,Unknown,,,Unknown/eMMC,0,Used,Galle,0
45000.0,Samsung,Unknown,Unknown,4.0,128.0,Unknown/eMMC,0,Used,Gampaha,0
259900.0,Dell,Core i7,11,32.0,512.0,NVMe SSD,0,Used,Batticaloa,0
140000.0,Asus,Core i3,14,,,Unknown/eMMC,0,Used,Gampaha,0
135000.0,Asus,Unknown,Unknown,,,Unknown/eMMC,0,Used,Gampaha,0
140000.0,Apple,Apple M1,Unknown,,,Unknown/eMMC,0,Used,Galle,0
50000.0,Other,Core i3,10,8.0,,Unknown/eMMC,0,Used,Ratnapura,0
50000.0,Other,Core i5,6,,,Unknown/eMMC,0,Used,Kurunegala,0
28000.0,Other,Core i3,6,,,Unknown/eMMC,0,Used,Ratnapura,0
125000.0,Other,Unknown,Unknown,256.0,256.0,Unknown/eMMC,0,Used,Gampaha,0
35000.0,Acer,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
125000.0,Microsoft,Unknown,5,,,Unknown/eMMC,0,Used,Colombo,0
35000.0,Other,Core i5,3,8.0,1024.0,Unknown/eMMC,0,Used,Galle,0
18500.0,Other,Core i7,2,4.0,128.0,SSD,0,Used,Gampaha,1
89500.0,Microsoft,Core i5,11,8.0,256.0,NVMe SSD,0,Used,Gampaha,0
18500.0,Other,Core i7,2,4.0,128.0,SSD,0,Used,Gampaha,1
169000.0,Apple,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
39998.0,Samsung,Unknown,Unknown,4.0,,Unknown/eMMC,0,Used,Colombo,1
135993.0,Samsung,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
28000.0,Samsung,Unknown,Unknown,,,Unknown/eMMC,0,Used,Puttalam,0
170000.0,Apple,Apple M1,Unknown,,,Unknown/eMMC,0,Used,Kandy,0
55000.0,Dell,Unknown,Unknown,,,Unknown/eMMC,0,Used,Galle,0
45000.0,Samsung,Unknown,Unknown,4.0,128.0,Unknown/eMMC,0,Used,Gampaha,0
259900.0,Dell,Core i7,11,32.0,512.0,NVMe SSD,0,Used,Batticaloa,0
140000.0,Asus,Core i3,14,,,Unknown/eMMC,0,Used,Gampaha,0
135000.0,Asus,Unknown,Unknown,,,Unknown/eMMC,0,Used,Gampaha,0
140000.0,Apple,Apple M1,Unknown,,,Unknown/eMMC,0,Used,Galle,0
50000.0,Other,Core i3,10,8.0,,Unknown/eMMC,0,Used,Ratnapura,0
50000.0,Other,Core i5,6,,,Unknown/eMMC,0,Used,Kurunegala,0
28000.0,Other,Core i3,6,,,Unknown/eMMC,0,Used,Ratnapura,0
125000.0,Other,Unknown,Unknown,256.0,256.0,Unknown/eMMC,0,Used,Gampaha,0
35000.0,Acer,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
125000.0,Microsoft,Unknown,5,,,Unknown/eMMC,0,Used,Colombo,0
35000.0,Other,Core i5,3,8.0,1024.0,Unknown/eMMC,0,Used,Galle,0
63000.0,Dell,Unknown,7,,,Unknown/eMMC,0,Used,Colombo,0
130000.0,Acer,Unknown,14,,,Unknown/eMMC,0,Used,Galle,0
50000.0,Dell,Core i5,Unknown,,,Unknown/eMMC,0,Used,Kalutara,0
15000.0,Other,Unknown,Unknown,,,Unknown/eMMC,0,Used,Trincomalee,0
95000.0,Samsung,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
148500.0,Dell,Core i7,12,,,Unknown/eMMC,0,Used,Colombo,1
67000.0,Other,Core i5,4,,,Unknown/eMMC,0,Used,Kalutara,0
267990.0,HP,Ryzen 7,Unknown,16.0,,Unknown/eMMC,1,New,Colombo,1
53000.0,Lenovo,Core i5,6,8.0,,SSD,0,Used,Galle,1
159000.0,Asus,Core i5,13,12.0,256.0,SSD,0,New,Colombo,1
139000.0,HP,Core i5,14,8.0,512.0,NVMe SSD,0,Used,Colombo,1
56000.0,Dell,Core i5,8,8.0,,SSD,0,Used,Colombo,1
29300.0,Other,Core i3,2,,,Unknown/eMMC,1,Used,Colombo,1
18500.0,Other,Core i3,2,,,Unknown/eMMC,0,Used,Colombo,1
34200.0,Other,Core i5,2,,,Unknown/eMMC,1,Used,Colombo,1
38700.0,Other,Core i7,2,,,Unknown/eMMC,1,Used,Colombo,1
31400.0,Other,Core i3,3,,,Unknown/eMMC,1,Used,Colombo,1
110000.0,Acer,Unknown,Unknown,,,Unknown/eMMC,0,Used,Jaffna,0
35000.0,Apple,Unknown,6,,,Unknown/eMMC,0,Used,Gampaha,0
45000.0,Dell,Core i5,8,,,Unknown/eMMC,0,Used,Polonnaruwa,0
10500.0,Other,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kalutara,1
89000.0,Dell,Core i5,11,8.0,256.0,NVMe SSD,0,Used,Colombo,1
90000.0,Apple,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
60000.0,Dell,Core i5,9,,,Unknown/eMMC,0,Used,Batticaloa,0
135000.0,Asus,Core i3,13,8.0,256.0,NVMe SSD,0,New,Colombo,1
185000.0,Dell,Unknown,Unknown,,,Unknown/eMMC,0,Used,Kandy,0
389000.0,Lenovo,Core i7,13,,,Unknown/eMMC,1,New,Colombo,1
78500.0,MSI,Core i5,8,8.0,256.0,NVMe SSD,0,Used,Colombo,1
259995.0,Acer,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
298015.0,Acer,Core i7,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
62500.0,Other,Unknown,Unknown,,,Unknown/eMMC,0,Used,Puttalam,0
33900.0,Other,Core i5,Unknown,4.0,,Unknown/eMMC,0,Used,Colombo,1
58000.0,Lenovo,Core i5,6,8.0,,SSD,0,Used,Colombo,1
62000.0,Lenovo,Core i5,7,8.0,,SSD,0,Used,Colombo,1
62500.0,Dell,Unknown,Unknown,,,Unknown/eMMC,0,Used,Puttalam,0
59990.0,Dell,Core i5,8,8.0,256.0,Unknown/eMMC,0,Used,Colombo,1
29999.0,Other,Core i5,6,,,Unknown/eMMC,0,Used,Kandy,1
29999.0,Other,Core i5,6,,,Unknown/eMMC,0,Used,Kandy,1
62500.0,Dell,Unknown,Unknown,,,Unknown/eMMC,0,Used,Puttalam,0
95000.0,Lenovo,Ryzen 7,Unknown,16.0,,Unknown/eMMC,1,Used,Colombo,1
26980.0,Other,Core i5,Unknown,8.0,500.0,HDD,0,Used,Colombo,1
154990.0,Lenovo,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
75000.0,Dell,Core i7,Unknown,,,Unknown/eMMC,0,Used,Kegalle,0
130010.0,Dell,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
225010.0,HP,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
269900.0,Samsung,Unknown,Unknown,5.0,,Unknown/eMMC,0,Used,Colombo,1
24000.0,HP,Core i3,4,4.0,500.0,Unknown/eMMC,0,Used,Gampaha,0
40000.0,HP,Core i3,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
500000.0,Other,Core i5,Unknown,,1024.0,Unknown/eMMC,1,Used,Gampaha,0
108900.0,Samsung,Unknown,Unknown,128.0,128.0,Unknown/eMMC,0,Used,Colombo,1
137010.0,HP,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
222010.0,Lenovo,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
89500.0,Lenovo,Core i5,10,512.0,512.0,NVMe SSD,0,Used,Colombo,1
37900.0,Other,Core i5,Unknown,4.0,,Unknown/eMMC,0,Used,Colombo,1
164995.0,Acer,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
469000.0,Asus,Core i7,14,32.0,,Unknown/eMMC,1,New,Colombo,1
28900.0,Other,Core i3,Unknown,4.0,,Unknown/eMMC,0,Used,Colombo,1
117500.0,Dell,Core i7,10,32.0,512.0,Unknown/eMMC,0,Used,Colombo,1
27900.0,Other,Core i3,Unknown,4.0,,Unknown/eMMC,0,Used,Colombo,1
82000.0,Lenovo,Core i5,10,8.0,256.0,NVMe SSD,0,Used,Colombo,1
51000.0,Other,Core i7,5,,,Unknown/eMMC,0,Used,Galle,0
25900.0,Other,Core i3,Unknown,4.0,,Unknown/eMMC,0,Used,Colombo,1
65000.0,Other,Core i5,6,,,Unknown/eMMC,0,Used,Kalutara,0
134000.0,HP,Core i3,Unknown,8.0,256.0,SSD,0,New,Colombo,1
205000.0,MSI,Core i5,12,8.0,512.0,Unknown/eMMC,0,Used,Colombo,1
148500.0,Dell,Core i7,12,,,Unknown/eMMC,0,Used,Colombo,1
48980.0,Other,Core i5,4,2.0,,SSD,1,Used,Colombo,1
26900.0,Other,Core i3,Unknown,4.0,,Unknown/eMMC,0,Used,Colombo,1
135000.0,HP,Core i3,Unknown,8.0,256.0,SSD,0,New,Colombo,1
86000.0,HP,Core i5,8,8.0,256.0,NVMe SSD,0,Used,Colombo,1
109500.0,Lenovo,Core i7,10,16.0,,Unknown/eMMC,0,Used,Colombo,1
79980.0,Other,Core i5,8,2.0,256.0,SSD,1,Used,Colombo,1
34500.0,Other,Core i5,2,8.0,128.0,SSD,0,Used,Colombo,1
36900.0,Other,Core i5,6,8.0,500.0,HDD,0,Used,Colombo,1
70000.0,Asus,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
85000.0,Other,Core i5,10,16.0,,Unknown/eMMC,1,Used,Colombo,1
75000.0,Dell,Core i3,11,,,Unknown/eMMC,0,Used,Batticaloa,0
21980.0,Other,Core i5,3,8.0,500.0,HDD,0,Used,Colombo,1
22900.0,Other,Core i5,4,4.0,,HDD,0,Used,Colombo,1
99500.0,Lenovo,Ryzen 5,Unknown,16.0,,Unknown/eMMC,1,Used,Colombo,1
35500.0,Other,Core i5,4,8.0,500.0,HDD,0,Used,Colombo,1
119000.0,Dell,Core i7,11,16.0,256.0,SSD,0,New,Colombo,1
77950.0,Lenovo,Core i5,8,16.0,512.0,NVMe SSD,0,Used,Colombo,1
88980.0,Dell,Core i7,11,8.0,256.0,SSD,0,Used,Colombo,1
176000.0,Dell,Core i5,13,8.0,,Unknown/eMMC,0,New,Colombo,1
199500.0,Acer,Core i5,12,8.0,512.0,NVMe SSD,1,New,Colombo,1
290000.0,Asus,Unknown,Unknown,,,Unknown/eMMC,0,Used,Batticaloa,0
34000.0,Other,Core i3,4,8.0,128.0,SSD,0,Used,Colombo,1
56450.0,HP,Core i5,6,8.0,256.0,SSD,0,Used,Gampaha,1
125000.0,HP,Core i7,11,16.0,,Unknown/eMMC,0,Used,Colombo,1
238000.0,Lenovo,Core i5,16,8.0,512.0,SSD,0,Used,Colombo,1
469000.0,Asus,Core i7,Unknown,32.0,,Unknown/eMMC,1,Used,Colombo,1
16900.0,Other,Core i3,Unknown,4.0,,HDD,0,Used,Colombo,1
159000.0,Asus,Core i5,13,12.0,256.0,SSD,0,New,Colombo,1
238000.0,Lenovo,Core i5,16,8.0,512.0,SSD,0,Used,Colombo,1
22800.0,Other,Core i5,4,8.0,500.0,HDD,0,Used,Gampaha,1
110000.0,Other,Core i5,10,8.0,128.0,NVMe SSD,0,Used,Colombo,1
32500.0,Other,Core i3,3,8.0,128.0,SSD,0,Used,Colombo,1
148500.0,Dell,Core i3,14,8.0,512.0,Unknown/eMMC,0,New,Colombo,1
87500.0,Dell,Core i5,8,16.0,,Unknown/eMMC,0,Used,Colombo,1
123990.0,Other,Core i5,12,8.0,256.0,NVMe SSD,0,Used,Colombo,1
89000.0,HP,Core i7,8,8.0,256.0,NVMe SSD,0,Used,Colombo,1
225000.0,MSI,Core i5,13,16.0,,Unknown/eMMC,1,New,Colombo,1
144000.0,MSI,Core i3,13,8.0,512.0,NVMe SSD,0,New,Colombo,1
267990.0,MSI,Core i5,13,16.0,512.0,NVMe SSD,1,Used,Colombo,1
428000.0,MSI,Core i7,14,16.0,,Unknown/eMMC,1,New,Colombo,1
194500.0,MSI,Core i5,13,512.0,512.0,NVMe SSD,0,Used,Colombo,1
30990.0,Other,Core i3,3,8.0,128.0,SSD,0,Used,Colombo,1
61980.0,Dell,Core i5,8,8.0,256.0,SSD,0,Used,Colombo,1
33000.0,Other,Core i5,2,8.0,128.0,SSD,0,Used,Colombo,1
45980.0,Other,Core i3,6,8.0,500.0,HDD,0,Used,Colombo,1
30500.0,Other,Core i3,2,8.0,128.0,SSD,0,Used,Colombo,1
88000.0,Dell,Core i5,10,,,Unknown/eMMC,0,Used,Kurunegala,0
54990.0,HP,Core i5,6,8.0,256.0,SSD,0,Used,Galle,1
32990.0,Other,Core i5,2,8.0,128.0,SSD,0,Used,Colombo,1
340000.0,Apple,Apple M4,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
48500.0,Lenovo,Core i5,6,8.0,256.0,NVMe SSD,0,Used,Batticaloa,0
150000.0,HP,Ryzen 7,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
152990.0,Samsung,Unknown,Unknown,5.0,128.0,Unknown/eMMC,0,Used,Colombo,1
88000.0,Dell,Core i5,10,,,Unknown/eMMC,0,Used,Colombo,1
139000.0,Other,Core i3,13,128.0,128.0,NVMe SSD,0,Used,Jaffna,1
72500.0,Lenovo,Core i3,11,,,Unknown/eMMC,0,Used,Colombo,1
510000.0,MSI,Unknown,Unknown,,,Unknown/eMMC,0,Used,Gampaha,0
128000.0,Other,Ryzen 5,Unknown,8.0,256.0,NVMe SSD,0,New,Colombo,1
36990.0,Other,Core i5,4,8.0,128.0,SSD,0,Used,Colombo,1
74990.0,HP,Core i7,Unknown,16.0,512.0,NVMe SSD,0,Used,Galle,1
45500.0,Other,Core i5,6,8.0,128.0,SSD,0,Used,Colombo,1
111999.0,Apple,Unknown,Unknown,128.0,128.0,Unknown/eMMC,0,Used,Colombo,1
79999.0,Other,Unknown,Unknown,256.0,256.0,Unknown/eMMC,0,Used,Colombo,1
124999.0,Samsung,Unknown,Unknown,128.0,128.0,Unknown/eMMC,0,Used,Colombo,1
28980.0,Other,Core i5,2,8.0,500.0,HDD,0,Used,Colombo,1
47500.0,Other,Core i5,7,8.0,128.0,SSD,0,Used,Colombo,1
33990.0,Other,Core i5,3,8.0,128.0,SSD,0,Used,Colombo,1
103999.0,Samsung,Unknown,Unknown,128.0,128.0,Unknown/eMMC,0,Used,Colombo,1
71990.0,Lenovo,Core i3,Unknown,8.0,256.0,NVMe SSD,0,Used,Galle,1
130000.0,Other,Ryzen 7,Unknown,,,Unknown/eMMC,0,Used,Polonnaruwa,0
59990.0,Other,Core i5,8,8.0,128.0,SSD,0,Used,Colombo,1
36990.0,Other,Core i7,2,8.0,128.0,SSD,0,Used,Colombo,1
16000.0,Acer,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
75000.0,Other,Unknown,Unknown,4.0,256.0,Unknown/eMMC,0,Used,Gampaha,1
12000.0,Samsung,Unknown,2,,,Unknown/eMMC,0,Used,Matara,0
134000.0,HP,Core i3,Unknown,8.0,256.0,SSD,0,New,Colombo,1
57500.0,Other,Core i7,7,8.0,128.0,SSD,0,Used,Colombo,1
268990.0,HP,Core i5,13,,,Unknown/eMMC,1,New,Colombo,1
25000.0,Asus,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
58980.0,Other,Core i7,4,2.0,,Unknown/eMMC,1,Used,Colombo,1
25500.0,Other,Core i3,3,,,Unknown/eMMC,0,Used,Kandy,0
183000.0,HP,Core Ultra 5,14,8.0,512.0,SSD,0,New,Colombo,1
65500.0,Dell,Core i5,13,8.0,512.0,SSD,0,New,Colombo,1
65000.0,Other,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
71990.0,Dell,Core i3,Unknown,8.0,256.0,SSD,0,Used,Galle,1
169999.0,Apple,Apple M3,Unknown,128.0,128.0,Unknown/eMMC,0,Used,Colombo,1
99990.0,HP,Core i5,11,8.0,256.0,NVMe SSD,0,Used,Colombo,1
219990.0,HP,Core Ultra 7,14,16.0,512.0,SSD,0,Used,Kalutara,1
38500.0,HP,Core i5,4,8.0,500.0,HDD,0,Used,Batticaloa,0
24980.0,Other,Core i5,4,16.0,,SSD,0,Used,Colombo,1
55500.0,Other,Core i7,6,8.0,128.0,SSD,0,Used,Colombo,1
92990.0,Dell,Core i7,8,8.0,256.0,SSD,0,Used,Kalutara,1
41990.0,Other,Unknown,Unknown,,,Unknown/eMMC,0,New,Colombo,1
89990.0,Dell,Core i5,11,8.0,256.0,SSD,0,Used,Kalutara,1
71990.0,Other,Core i7,8,8.0,128.0,SSD,0,Used,Colombo,1
63990.0,Dell,Core i5,Unknown,8.0,256.0,NVMe SSD,0,Used,Galle,1
137990.0,Asus,Ryzen 5,10,8.0,256.0,NVMe SSD,0,Used,Kalutara,1
73990.0,Dell,Core i5,Unknown,8.0,256.0,NVMe SSD,0,Used,Galle,1
237990.0,Asus,Core i7,11,16.0,512.0,NVMe SSD,1,Used,Kalutara,1
64990.0,HP,Ryzen 3,Unknown,8.0,128.0,NVMe SSD,0,Used,Galle,1
339990.0,Asus,Unknown,15,16.0,512.0,NVMe SSD,1,New,Kalutara,1
377990.0,Asus,Core i7,13,16.0,512.0,NVMe SSD,1,New,Kalutara,1
175000.0,Dell,Core i5,13,8.0,512.0,NVMe SSD,0,New,Kalutara,1
215000.0,MSI,Core i5,12,,,Unknown/eMMC,0,Used,Colombo,1
177990.0,Lenovo,Ryzen 7,13,8.0,512.0,NVMe SSD,0,New,Kalutara,1
440000.0,MSI,Core i7,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
340000.0,MSI,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
75000.0,Other,Core i3,Unknown,,,Unknown/eMMC,0,Used,Gampaha,0
44900.0,Other,Core i5,Unknown,8.0,,Unknown/eMMC,1,Used,Colombo,1
339990.0,HP,Ryzen 7,15,,,Unknown/eMMC,1,New,Colombo,1
85000.0,HP,Unknown,11,256.0,256.0,Unknown/eMMC,0,Used,Colombo,1
18500.0,Other,Core i7,2,4.0,128.0,SSD,0,Used,Gampaha,1
95900.0,Other,Core i5,Unknown,8.0,,Unknown/eMMC,1,Used,Colombo,1
49500.0,Other,Core i5,Unknown,8.0,,Unknown/eMMC,0,Used,Colombo,1
76900.0,Other,Core i5,Unknown,16.0,,Unknown/eMMC,0,Used,Colombo,1
75900.0,Other,Core i5,Unknown,8.0,,Unknown/eMMC,1,Used,Colombo,1
49900.0,Other,Core i5,Unknown,8.0,,Unknown/eMMC,1,Used,Colombo,1
71900.0,Other,Core i5,Unknown,8.0,,Unknown/eMMC,0,Used,Colombo,1
90000.0,Microsoft,Core i7,Unknown,,,Unknown/eMMC,0,Used,Kandy,0
28000.0,Acer,Unknown,Unknown,,,Unknown/eMMC,0,Used,Gampaha,0
156990.0,Acer,Ryzen 5,Unknown,8.0,,Unknown/eMMC,0,New,Colombo,1
113000.0,Other,Core i5,12,8.0,256.0,NVMe SSD,0,Used,Colombo,1
129990.0,Apple,Apple M1,Unknown,8.0,256.0,Unknown/eMMC,0,Used,Gampaha,1
260000.0,HP,Core i5,13,,,Unknown/eMMC,1,New,Colombo,1
237990.0,Lenovo,Core i5,16,8.0,512.0,SSD,0,Used,Colombo,1
149500.0,Dell,Core i7,Unknown,32.0,512.0,Unknown/eMMC,0,New,Colombo,1
150000.0,Dell,Core i5,13,8.0,256.0,NVMe SSD,0,Used,Colombo,1
185000.0,Lenovo,Unknown,12,,,Unknown/eMMC,0,Used,Colombo,1
69000.0,Other,Core i5,10,,,Unknown/eMMC,0,Used,Kandy,0
109000.0,HP,Core i5,10,16.0,256.0,SSD,0,Used,Colombo,1
275000.0,Lenovo,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,1
87500.0,Dell,Core i5,10,,,Unknown/eMMC,0,Used,Colombo,1
24990.0,HP,Core i5,4,8.0,128.0,SSD,0,Used,Colombo,1
35000.0,Other,Celeron,Unknown,4.0,128.0,SSD,0,Used,Colombo,1
79500.0,Lenovo,Ryzen 3,Unknown,16.0,,Unknown/eMMC,1,Used,Colombo,1
45000.0,Lenovo,Pentium,Unknown,128.0,128.0,SSD,0,Used,Colombo,1
146500.0,Dell,Core i3,Unknown,8.0,512.0,NVMe SSD,0,New,Colombo,1
185500.0,HP,Ryzen 5,Unknown,16.0,512.0,NVMe SSD,0,New,Colombo,1
142500.0,MSI,Core i5,13,16.0,512.0,NVMe SSD,0,Used,Colombo,1
62000.0,Lenovo,Core i5,7,8.0,,SSD,0,Used,Colombo,1
59000.0,Lenovo,Core i5,6,8.0,240.0,NVMe SSD,0,Used,Gampaha,1
18500.0,Lenovo,Unknown,Unknown,,,Unknown/eMMC,0,Used,Jaffna,0
175000.0,Other,Ryzen 5,Unknown,,,Unknown/eMMC,1,Used,Colombo,0
50000.0,Dell,Unknown,Unknown,,,Unknown/eMMC,0,Used,Colombo,0
229000.0,HP,Core i5,Unknown,6.0,,Unknown/eMMC,1,Used,Colombo,1
269000.0,HP,Core i5,13,,,Unknown/eMMC,1,New,Colombo,1
205000.0,MSI,Core i5,12,8.0,512.0,NVMe SSD,0,Used,Colombo,1
92500.0,HP,Ryzen 7,Unknown,16.0,,Unknown/eMMC,0,Used,Colombo,1
83999.0,Dell,Core i5,10,8.0,256.0,NVMe SSD,0,Used,Colombo,1
125000.0,Lenovo,Core i3,Unknown,8.0,128.0,Unknown/eMMC,0,Used,Colombo,1
159000.0,Asus,Unknown,14,8.0,,Unknown/eMMC,0,New,Colombo,1
144000.0,HP,Core i3,13,8.0,512.0,SSD,0,Used,Colombo,1
55980.0,Other,Core i7,2,2.0,,SSD,1,Used,Colombo,1
208000.0,Asus,Unknown,14,8.0,512.0,Unknown/eMMC,0,New,Colombo,1
79500.0,Lenovo,Ryzen 3,Unknown,,,Unknown/eMMC,1,Used,Colombo,1
179000.0,Asus,Core i5,14,8.0,512.0,NVMe SSD,0,New,Colombo,1
109000.0,HP,Core i5,10,16.0,256.0,NVMe SSD,0,Used,Colombo,1
59000.0,Dell,Unknown,Unknown,256.0,256.0,SSD,0,Used,Kandy,0
159000.0,Acer,Ryzen 5,Unknown,8.0,,Unknown/eMMC,0,New,Colombo,1
289000.0,Asus,Unknown,15,6.0,512.0,Unknown/eMMC,1,New,Colombo,1
